State Residency When Elected,Presidential Party,Close-1,YearPres,President,Market,Date,MonthDay,Day,Close
Georgia,Democratic,968.67,1977_Carter,Jimmy Carter,Dow Jones Index,1/19/1977,1/19,Wednesday,968.67
Georgia,Democratic,959.03,1977_Carter,Jimmy Carter,Dow Jones Index,1/20/1977,1/20,Thursday,959.03
Georgia,Democratic,962.43,1977_Carter,Jimmy Carter,Dow Jones Index,1/21/1977,1/21,Friday,962.43
Georgia,Democratic,963.6,1977_Carter,Jimmy Carter,Dow Jones Index,1/24/1977,1/24,Monday,963.6
Georgia,Democratic,965.92,1977_Carter,Jimmy Carter,Dow Jones Index,1/25/1977,1/25,Tuesday,965.92
Georgia,Democratic,958.53,1977_Carter,Jimmy Carter,Dow Jones Index,1/26/1977,1/26,Wednesday,958.53
Georgia,Democratic,954.54,1977_Carter,Jimmy Carter,Dow Jones Index,1/27/1977,1/27,Thursday,954.54
Georgia,Democratic,957.53,1977_Carter,Jimmy Carter,Dow Jones Index,1/28/1977,1/28,Friday,957.53
Georgia,Democratic,954.37,1977_Carter,Jimmy Carter,Dow Jones Index,1/31/1977,1/31,Monday,954.37
Georgia,Democratic,958.36,1977_Carter,Jimmy Carter,Dow Jones Index,2/1/1977,2/1,Tuesday,958.36
Georgia,Democratic,952.79,1977_Carter,Jimmy Carter,Dow Jones Index,2/2/1977,2/2,Wednesday,952.79
Georgia,Democratic,947.14,1977_Carter,Jimmy Carter,Dow Jones Index,2/3/1977,2/3,Thursday,947.14
Georgia,Democratic,947.89,1977_Carter,Jimmy Carter,Dow Jones Index,2/4/1977,2/4,Friday,947.89
Georgia,Democratic,946.31,1977_Carter,Jimmy Carter,Dow Jones Index,2/7/1977,2/7,Monday,946.31
Georgia,Democratic,942.24,1977_Carter,Jimmy Carter,Dow Jones Index,2/8/1977,2/8,Tuesday,942.24
Georgia,Democratic,933.84,1977_Carter,Jimmy Carter,Dow Jones Index,2/9/1977,2/9,Wednesday,933.84
Georgia,Democratic,937.92,1977_Carter,Jimmy Carter,Dow Jones Index,2/10/1977,2/10,Thursday,937.92
Georgia,Democratic,931.52,1977_Carter,Jimmy Carter,Dow Jones Index,2/11/1977,2/11,Friday,931.52
Georgia,Democratic,938.33,1977_Carter,Jimmy Carter,Dow Jones Index,2/14/1977,2/14,Monday,938.33
Georgia,Democratic,944.32,1977_Carter,Jimmy Carter,Dow Jones Index,2/15/1977,2/15,Tuesday,944.32
Georgia,Democratic,948.3,1977_Carter,Jimmy Carter,Dow Jones Index,2/16/1977,2/16,Wednesday,948.3
Georgia,Democratic,943.73,1977_Carter,Jimmy Carter,Dow Jones Index,2/17/1977,2/17,Thursday,943.73
Georgia,Democratic,940.24,1977_Carter,Jimmy Carter,Dow Jones Index,2/18/1977,2/18,Friday,940.24
Georgia,Democratic,939.91,1977_Carter,Jimmy Carter,Dow Jones Index,2/22/1977,2/22,Tuesday,939.91
Georgia,Democratic,938.25,1977_Carter,Jimmy Carter,Dow Jones Index,2/23/1977,2/23,Wednesday,938.25
Georgia,Democratic,932.6,1977_Carter,Jimmy Carter,Dow Jones Index,2/24/1977,2/24,Thursday,932.6
Georgia,Democratic,933.43,1977_Carter,Jimmy Carter,Dow Jones Index,2/25/1977,2/25,Friday,933.43
Georgia,Democratic,936.42,1977_Carter,Jimmy Carter,Dow Jones Index,2/28/1977,2/28,Monday,936.42
Georgia,Democratic,944.73,1977_Carter,Jimmy Carter,Dow Jones Index,3/1/1977,3/1,Tuesday,944.73
Georgia,Democratic,942.07,1977_Carter,Jimmy Carter,Dow Jones Index,3/2/1977,3/2,Wednesday,942.07
Georgia,Democratic,948.64,1977_Carter,Jimmy Carter,Dow Jones Index,3/3/1977,3/3,Thursday,948.64
Georgia,Democratic,953.46,1977_Carter,Jimmy Carter,Dow Jones Index,3/4/1977,3/4,Friday,953.46
Georgia,Democratic,955.12,1977_Carter,Jimmy Carter,Dow Jones Index,3/7/1977,3/7,Monday,955.12
Georgia,Democratic,952.04,1977_Carter,Jimmy Carter,Dow Jones Index,3/8/1977,3/8,Tuesday,952.04
Georgia,Democratic,942.9,1977_Carter,Jimmy Carter,Dow Jones Index,3/9/1977,3/9,Wednesday,942.9
Georgia,Democratic,946.73,1977_Carter,Jimmy Carter,Dow Jones Index,3/10/1977,3/10,Thursday,946.73
Georgia,Democratic,947.72,1977_Carter,Jimmy Carter,Dow Jones Index,3/11/1977,3/11,Friday,947.72
Georgia,Democratic,958.36,1977_Carter,Jimmy Carter,Dow Jones Index,3/14/1977,3/14,Monday,958.36
Georgia,Democratic,965.01,1977_Carter,Jimmy Carter,Dow Jones Index,3/15/1977,3/15,Tuesday,965.01
Georgia,Democratic,968,1977_Carter,Jimmy Carter,Dow Jones Index,3/16/1977,3/16,Wednesday,968
Georgia,Democratic,964.84,1977_Carter,Jimmy Carter,Dow Jones Index,3/17/1977,3/17,Thursday,964.84
Georgia,Democratic,961.02,1977_Carter,Jimmy Carter,Dow Jones Index,3/18/1977,3/18,Friday,961.02
Georgia,Democratic,953.54,1977_Carter,Jimmy Carter,Dow Jones Index,3/21/1977,3/21,Monday,953.54
Georgia,Democratic,950.96,1977_Carter,Jimmy Carter,Dow Jones Index,3/22/1977,3/22,Tuesday,950.96
Georgia,Democratic,942.32,1977_Carter,Jimmy Carter,Dow Jones Index,3/23/1977,3/23,Wednesday,942.32
Georgia,Democratic,935.67,1977_Carter,Jimmy Carter,Dow Jones Index,3/24/1977,3/24,Thursday,935.67
Georgia,Democratic,928.86,1977_Carter,Jimmy Carter,Dow Jones Index,3/25/1977,3/25,Friday,928.86
Georgia,Democratic,926.11,1977_Carter,Jimmy Carter,Dow Jones Index,3/28/1977,3/28,Monday,926.11
Georgia,Democratic,932.01,1977_Carter,Jimmy Carter,Dow Jones Index,3/29/1977,3/29,Tuesday,932.01
Georgia,Democratic,921.21,1977_Carter,Jimmy Carter,Dow Jones Index,3/30/1977,3/30,Wednesday,921.21
Georgia,Democratic,919.13,1977_Carter,Jimmy Carter,Dow Jones Index,3/31/1977,3/31,Thursday,919.13
Georgia,Democratic,927.36,1977_Carter,Jimmy Carter,Dow Jones Index,4/1/1977,4/1,Friday,927.36
Georgia,Democratic,915.56,1977_Carter,Jimmy Carter,Dow Jones Index,4/4/1977,4/4,Monday,915.56
Georgia,Democratic,916.14,1977_Carter,Jimmy Carter,Dow Jones Index,4/5/1977,4/5,Tuesday,916.14
Georgia,Democratic,914.73,1977_Carter,Jimmy Carter,Dow Jones Index,4/6/1977,4/6,Wednesday,914.73
Georgia,Democratic,918.88,1977_Carter,Jimmy Carter,Dow Jones Index,4/7/1977,4/7,Thursday,918.88
Georgia,Democratic,924.1,1977_Carter,Jimmy Carter,Dow Jones Index,4/11/1977,4/11,Monday,924.1
Georgia,Democratic,937.16,1977_Carter,Jimmy Carter,Dow Jones Index,4/12/1977,4/12,Tuesday,937.16
Georgia,Democratic,938.18,1977_Carter,Jimmy Carter,Dow Jones Index,4/13/1977,4/13,Wednesday,938.18
Georgia,Democratic,947,1977_Carter,Jimmy Carter,Dow Jones Index,4/14/1977,4/14,Thursday,947
Georgia,Democratic,947.76,1977_Carter,Jimmy Carter,Dow Jones Index,4/15/1977,4/15,Friday,947.76
Georgia,Democratic,942.76,1977_Carter,Jimmy Carter,Dow Jones Index,4/18/1977,4/18,Monday,942.76
Georgia,Democratic,938.77,1977_Carter,Jimmy Carter,Dow Jones Index,4/19/1977,4/19,Tuesday,938.77
Georgia,Democratic,942.59,1977_Carter,Jimmy Carter,Dow Jones Index,4/20/1977,4/20,Wednesday,942.59
Georgia,Democratic,935.8,1977_Carter,Jimmy Carter,Dow Jones Index,4/21/1977,4/21,Thursday,935.8
Georgia,Democratic,927.07,1977_Carter,Jimmy Carter,Dow Jones Index,4/22/1977,4/22,Friday,927.07
Georgia,Democratic,914.6,1977_Carter,Jimmy Carter,Dow Jones Index,4/25/1977,4/25,Monday,914.6
Georgia,Democratic,915.62,1977_Carter,Jimmy Carter,Dow Jones Index,4/26/1977,4/26,Tuesday,915.62
Georgia,Democratic,923.76,1977_Carter,Jimmy Carter,Dow Jones Index,4/27/1977,4/27,Wednesday,923.76
Georgia,Democratic,927.32,1977_Carter,Jimmy Carter,Dow Jones Index,4/28/1977,4/28,Thursday,927.32
Georgia,Democratic,926.9,1977_Carter,Jimmy Carter,Dow Jones Index,4/29/1977,4/29,Friday,926.9
Georgia,Democratic,97.550003,1977_Carter,Jimmy Carter,NASDAQ,1/19/1977,1/19,Wednesday,97.550003
Georgia,Democratic,97.080002,1977_Carter,Jimmy Carter,NASDAQ,1/20/1977,1/20,Thursday,97.080002
Georgia,Democratic,97.32,1977_Carter,Jimmy Carter,NASDAQ,1/21/1977,1/21,Friday,97.32
Georgia,Democratic,97.370003,1977_Carter,Jimmy Carter,NASDAQ,1/24/1977,1/24,Monday,97.370003
Georgia,Democratic,97.059998,1977_Carter,Jimmy Carter,NASDAQ,1/25/1977,1/25,Tuesday,97.059998
Georgia,Democratic,96.510002,1977_Carter,Jimmy Carter,NASDAQ,1/26/1977,1/26,Wednesday,96.510002
Georgia,Democratic,96.040001,1977_Carter,Jimmy Carter,NASDAQ,1/27/1977,1/27,Thursday,96.040001
Georgia,Democratic,95.720001,1977_Carter,Jimmy Carter,NASDAQ,1/28/1977,1/28,Friday,95.720001
Georgia,Democratic,95.540001,1977_Carter,Jimmy Carter,NASDAQ,1/31/1977,1/31,Monday,95.540001
Georgia,Democratic,96.300003,1977_Carter,Jimmy Carter,NASDAQ,2/1/1977,2/1,Tuesday,96.300003
Georgia,Democratic,96.459999,1977_Carter,Jimmy Carter,NASDAQ,2/2/1977,2/2,Wednesday,96.459999
Georgia,Democratic,96.330002,1977_Carter,Jimmy Carter,NASDAQ,2/3/1977,2/3,Thursday,96.330002
Georgia,Democratic,96.739998,1977_Carter,Jimmy Carter,NASDAQ,2/4/1977,2/4,Friday,96.739998
Georgia,Democratic,96.610001,1977_Carter,Jimmy Carter,NASDAQ,2/7/1977,2/7,Monday,96.610001
Georgia,Democratic,96.589996,1977_Carter,Jimmy Carter,NASDAQ,2/8/1977,2/8,Tuesday,96.589996
Georgia,Democratic,95.989998,1977_Carter,Jimmy Carter,NASDAQ,2/9/1977,2/9,Wednesday,95.989998
Georgia,Democratic,96.290001,1977_Carter,Jimmy Carter,NASDAQ,2/10/1977,2/10,Thursday,96.290001
Georgia,Democratic,96.089996,1977_Carter,Jimmy Carter,NASDAQ,2/11/1977,2/11,Friday,96.089996
Georgia,Democratic,96.129997,1977_Carter,Jimmy Carter,NASDAQ,2/14/1977,2/14,Monday,96.129997
Georgia,Democratic,96.410004,1977_Carter,Jimmy Carter,NASDAQ,2/15/1977,2/15,Tuesday,96.410004
Georgia,Democratic,96.620003,1977_Carter,Jimmy Carter,NASDAQ,2/16/1977,2/16,Wednesday,96.620003
Georgia,Democratic,96.559998,1977_Carter,Jimmy Carter,NASDAQ,2/17/1977,2/17,Thursday,96.559998
Georgia,Democratic,96.379997,1977_Carter,Jimmy Carter,NASDAQ,2/18/1977,2/18,Friday,96.379997
Georgia,Democratic,96.139999,1977_Carter,Jimmy Carter,NASDAQ,2/22/1977,2/22,Tuesday,96.139999
Georgia,Democratic,95.760002,1977_Carter,Jimmy Carter,NASDAQ,2/23/1977,2/23,Wednesday,95.760002
Georgia,Democratic,94.839996,1977_Carter,Jimmy Carter,NASDAQ,2/24/1977,2/24,Thursday,94.839996
Georgia,Democratic,94.900002,1977_Carter,Jimmy Carter,NASDAQ,2/25/1977,2/25,Friday,94.900002
Georgia,Democratic,94.57,1977_Carter,Jimmy Carter,NASDAQ,2/28/1977,2/28,Monday,94.57
Georgia,Democratic,95.139999,1977_Carter,Jimmy Carter,NASDAQ,3/1/1977,3/1,Tuesday,95.139999
Georgia,Democratic,95.190002,1977_Carter,Jimmy Carter,NASDAQ,3/2/1977,3/2,Wednesday,95.190002
Georgia,Democratic,95.529999,1977_Carter,Jimmy Carter,NASDAQ,3/3/1977,3/3,Thursday,95.529999
Georgia,Democratic,96.07,1977_Carter,Jimmy Carter,NASDAQ,3/4/1977,3/4,Friday,96.07
Georgia,Democratic,96.169998,1977_Carter,Jimmy Carter,NASDAQ,3/7/1977,3/7,Monday,96.169998
Georgia,Democratic,96.230003,1977_Carter,Jimmy Carter,NASDAQ,3/8/1977,3/8,Tuesday,96.230003
Georgia,Democratic,95.75,1977_Carter,Jimmy Carter,NASDAQ,3/9/1977,3/9,Wednesday,95.75
Georgia,Democratic,95.940002,1977_Carter,Jimmy Carter,NASDAQ,3/10/1977,3/10,Thursday,95.940002
Georgia,Democratic,96.07,1977_Carter,Jimmy Carter,NASDAQ,3/11/1977,3/11,Friday,96.07
Georgia,Democratic,96.190002,1977_Carter,Jimmy Carter,NASDAQ,3/14/1977,3/14,Monday,96.190002
Georgia,Democratic,96.389999,1977_Carter,Jimmy Carter,NASDAQ,3/15/1977,3/15,Tuesday,96.389999
Georgia,Democratic,96.580002,1977_Carter,Jimmy Carter,NASDAQ,3/16/1977,3/16,Wednesday,96.580002
Georgia,Democratic,96.419998,1977_Carter,Jimmy Carter,NASDAQ,3/17/1977,3/17,Thursday,96.419998
Georgia,Democratic,96.440002,1977_Carter,Jimmy Carter,NASDAQ,3/18/1977,3/18,Friday,96.440002
Georgia,Democratic,96.260002,1977_Carter,Jimmy Carter,NASDAQ,3/21/1977,3/21,Monday,96.260002
Georgia,Democratic,96.050003,1977_Carter,Jimmy Carter,NASDAQ,3/22/1977,3/22,Tuesday,96.050003
Georgia,Democratic,95.760002,1977_Carter,Jimmy Carter,NASDAQ,3/23/1977,3/23,Wednesday,95.760002
Georgia,Democratic,95.540001,1977_Carter,Jimmy Carter,NASDAQ,3/24/1977,3/24,Thursday,95.540001
Georgia,Democratic,95.279999,1977_Carter,Jimmy Carter,NASDAQ,3/25/1977,3/25,Friday,95.279999
Georgia,Democratic,94.849998,1977_Carter,Jimmy Carter,NASDAQ,3/28/1977,3/28,Monday,94.849998
Georgia,Democratic,94.919998,1977_Carter,Jimmy Carter,NASDAQ,3/29/1977,3/29,Tuesday,94.919998
Georgia,Democratic,94.230003,1977_Carter,Jimmy Carter,NASDAQ,3/30/1977,3/30,Wednesday,94.230003
Georgia,Democratic,94.129997,1977_Carter,Jimmy Carter,NASDAQ,3/31/1977,3/31,Thursday,94.129997
Georgia,Democratic,94.540001,1977_Carter,Jimmy Carter,NASDAQ,4/1/1977,4/1,Friday,94.540001
Georgia,Democratic,93.900002,1977_Carter,Jimmy Carter,NASDAQ,4/4/1977,4/4,Monday,93.900002
Georgia,Democratic,93.660004,1977_Carter,Jimmy Carter,NASDAQ,4/5/1977,4/5,Tuesday,93.660004
Georgia,Democratic,93.889999,1977_Carter,Jimmy Carter,NASDAQ,4/6/1977,4/6,Wednesday,93.889999
Georgia,Democratic,94.029999,1977_Carter,Jimmy Carter,NASDAQ,4/7/1977,4/7,Thursday,94.029999
Georgia,Democratic,94.370003,1977_Carter,Jimmy Carter,NASDAQ,4/11/1977,4/11,Monday,94.370003
Georgia,Democratic,95.059998,1977_Carter,Jimmy Carter,NASDAQ,4/12/1977,4/12,Tuesday,95.059998
Georgia,Democratic,95.099998,1977_Carter,Jimmy Carter,NASDAQ,4/13/1977,4/13,Wednesday,95.099998
Georgia,Democratic,96,1977_Carter,Jimmy Carter,NASDAQ,4/14/1977,4/14,Thursday,96
Georgia,Democratic,96.260002,1977_Carter,Jimmy Carter,NASDAQ,4/15/1977,4/15,Friday,96.260002
Georgia,Democratic,96.169998,1977_Carter,Jimmy Carter,NASDAQ,4/18/1977,4/18,Monday,96.169998
Georgia,Democratic,96.099998,1977_Carter,Jimmy Carter,NASDAQ,4/19/1977,4/19,Tuesday,96.099998
Georgia,Democratic,96.360001,1977_Carter,Jimmy Carter,NASDAQ,4/20/1977,4/20,Wednesday,96.360001
Georgia,Democratic,95.82,1977_Carter,Jimmy Carter,NASDAQ,4/21/1977,4/21,Thursday,95.82
Georgia,Democratic,95.120003,1977_Carter,Jimmy Carter,NASDAQ,4/22/1977,4/22,Friday,95.120003
Georgia,Democratic,94.260002,1977_Carter,Jimmy Carter,NASDAQ,4/25/1977,4/25,Monday,94.260002
Georgia,Democratic,94.120003,1977_Carter,Jimmy Carter,NASDAQ,4/26/1977,4/26,Tuesday,94.120003
Georgia,Democratic,94.790001,1977_Carter,Jimmy Carter,NASDAQ,4/27/1977,4/27,Wednesday,94.790001
Georgia,Democratic,95.059998,1977_Carter,Jimmy Carter,NASDAQ,4/28/1977,4/28,Thursday,95.059998
Georgia,Democratic,95.480003,1977_Carter,Jimmy Carter,NASDAQ,4/29/1977,4/29,Friday,95.480003
Georgia,Democratic,103.849998,1977_Carter,Jimmy Carter,S&P 500,1/19/1977,1/19,Wednesday,103.849998
Georgia,Democratic,102.970001,1977_Carter,Jimmy Carter,S&P 500,1/20/1977,1/20,Thursday,102.970001
Georgia,Democratic,103.32,1977_Carter,Jimmy Carter,S&P 500,1/21/1977,1/21,Friday,103.32
Georgia,Democratic,103.25,1977_Carter,Jimmy Carter,S&P 500,1/24/1977,1/24,Monday,103.25
Georgia,Democratic,103.129997,1977_Carter,Jimmy Carter,S&P 500,1/25/1977,1/25,Tuesday,103.129997
Georgia,Democratic,102.339996,1977_Carter,Jimmy Carter,S&P 500,1/26/1977,1/26,Wednesday,102.339996
Georgia,Democratic,101.790001,1977_Carter,Jimmy Carter,S&P 500,1/27/1977,1/27,Thursday,101.790001
Georgia,Democratic,101.93,1977_Carter,Jimmy Carter,S&P 500,1/28/1977,1/28,Friday,101.93
Georgia,Democratic,102.029999,1977_Carter,Jimmy Carter,S&P 500,1/31/1977,1/31,Monday,102.029999
Georgia,Democratic,102.540001,1977_Carter,Jimmy Carter,S&P 500,2/1/1977,2/1,Tuesday,102.540001
Georgia,Democratic,102.360001,1977_Carter,Jimmy Carter,S&P 500,2/2/1977,2/2,Wednesday,102.360001
Georgia,Democratic,101.849998,1977_Carter,Jimmy Carter,S&P 500,2/3/1977,2/3,Thursday,101.849998
Georgia,Democratic,101.879997,1977_Carter,Jimmy Carter,S&P 500,2/4/1977,2/4,Friday,101.879997
Georgia,Democratic,101.889999,1977_Carter,Jimmy Carter,S&P 500,2/7/1977,2/7,Monday,101.889999
Georgia,Democratic,101.599998,1977_Carter,Jimmy Carter,S&P 500,2/8/1977,2/8,Tuesday,101.599998
Georgia,Democratic,100.730003,1977_Carter,Jimmy Carter,S&P 500,2/9/1977,2/9,Wednesday,100.730003
Georgia,Democratic,100.82,1977_Carter,Jimmy Carter,S&P 500,2/10/1977,2/10,Thursday,100.82
Georgia,Democratic,100.220001,1977_Carter,Jimmy Carter,S&P 500,2/11/1977,2/11,Friday,100.220001
Georgia,Democratic,100.739998,1977_Carter,Jimmy Carter,S&P 500,2/14/1977,2/14,Monday,100.739998
Georgia,Democratic,101.040001,1977_Carter,Jimmy Carter,S&P 500,2/15/1977,2/15,Tuesday,101.040001
Georgia,Democratic,101.5,1977_Carter,Jimmy Carter,S&P 500,2/16/1977,2/16,Wednesday,101.5
Georgia,Democratic,100.919998,1977_Carter,Jimmy Carter,S&P 500,2/17/1977,2/17,Thursday,100.919998
Georgia,Democratic,100.489998,1977_Carter,Jimmy Carter,S&P 500,2/18/1977,2/18,Friday,100.489998
Georgia,Democratic,100.489998,1977_Carter,Jimmy Carter,S&P 500,2/22/1977,2/22,Tuesday,100.489998
Georgia,Democratic,100.190002,1977_Carter,Jimmy Carter,S&P 500,2/23/1977,2/23,Wednesday,100.190002
Georgia,Democratic,99.599998,1977_Carter,Jimmy Carter,S&P 500,2/24/1977,2/24,Thursday,99.599998
Georgia,Democratic,99.480003,1977_Carter,Jimmy Carter,S&P 500,2/25/1977,2/25,Friday,99.480003
Georgia,Democratic,99.82,1977_Carter,Jimmy Carter,S&P 500,2/28/1977,2/28,Monday,99.82
Georgia,Democratic,100.660004,1977_Carter,Jimmy Carter,S&P 500,3/1/1977,3/1,Tuesday,100.660004
Georgia,Democratic,100.389999,1977_Carter,Jimmy Carter,S&P 500,3/2/1977,3/2,Wednesday,100.389999
Georgia,Democratic,100.879997,1977_Carter,Jimmy Carter,S&P 500,3/3/1977,3/3,Thursday,100.879997
Georgia,Democratic,101.199997,1977_Carter,Jimmy Carter,S&P 500,3/4/1977,3/4,Friday,101.199997
Georgia,Democratic,101.25,1977_Carter,Jimmy Carter,S&P 500,3/7/1977,3/7,Monday,101.25
Georgia,Democratic,100.870003,1977_Carter,Jimmy Carter,S&P 500,3/8/1977,3/8,Tuesday,100.870003
Georgia,Democratic,100.099998,1977_Carter,Jimmy Carter,S&P 500,3/9/1977,3/9,Wednesday,100.099998
Georgia,Democratic,100.669998,1977_Carter,Jimmy Carter,S&P 500,3/10/1977,3/10,Thursday,100.669998
Georgia,Democratic,100.650002,1977_Carter,Jimmy Carter,S&P 500,3/11/1977,3/11,Friday,100.650002
Georgia,Democratic,101.419998,1977_Carter,Jimmy Carter,S&P 500,3/14/1977,3/14,Monday,101.419998
Georgia,Democratic,101.980003,1977_Carter,Jimmy Carter,S&P 500,3/15/1977,3/15,Tuesday,101.980003
Georgia,Democratic,102.169998,1977_Carter,Jimmy Carter,S&P 500,3/16/1977,3/16,Wednesday,102.169998
Georgia,Democratic,102.080002,1977_Carter,Jimmy Carter,S&P 500,3/17/1977,3/17,Thursday,102.080002
Georgia,Democratic,101.860001,1977_Carter,Jimmy Carter,S&P 500,3/18/1977,3/18,Friday,101.860001
Georgia,Democratic,101.309998,1977_Carter,Jimmy Carter,S&P 500,3/21/1977,3/21,Monday,101.309998
Georgia,Democratic,101,1977_Carter,Jimmy Carter,S&P 500,3/22/1977,3/22,Tuesday,101
Georgia,Democratic,100.199997,1977_Carter,Jimmy Carter,S&P 500,3/23/1977,3/23,Wednesday,100.199997
Georgia,Democratic,99.699997,1977_Carter,Jimmy Carter,S&P 500,3/24/1977,3/24,Thursday,99.699997
Georgia,Democratic,99.059998,1977_Carter,Jimmy Carter,S&P 500,3/25/1977,3/25,Friday,99.059998
Georgia,Democratic,99,1977_Carter,Jimmy Carter,S&P 500,3/28/1977,3/28,Monday,99
Georgia,Democratic,99.690002,1977_Carter,Jimmy Carter,S&P 500,3/29/1977,3/29,Tuesday,99.690002
Georgia,Democratic,98.540001,1977_Carter,Jimmy Carter,S&P 500,3/30/1977,3/30,Wednesday,98.540001
Georgia,Democratic,98.419998,1977_Carter,Jimmy Carter,S&P 500,3/31/1977,3/31,Thursday,98.419998
Georgia,Democratic,99.209999,1977_Carter,Jimmy Carter,S&P 500,4/1/1977,4/1,Friday,99.209999
Georgia,Democratic,98.230003,1977_Carter,Jimmy Carter,S&P 500,4/4/1977,4/4,Monday,98.230003
Georgia,Democratic,98.010002,1977_Carter,Jimmy Carter,S&P 500,4/5/1977,4/5,Tuesday,98.010002
Georgia,Democratic,97.910004,1977_Carter,Jimmy Carter,S&P 500,4/6/1977,4/6,Wednesday,97.910004
Georgia,Democratic,98.349998,1977_Carter,Jimmy Carter,S&P 500,4/7/1977,4/7,Thursday,98.349998
Georgia,Democratic,98.879997,1977_Carter,Jimmy Carter,S&P 500,4/11/1977,4/11,Monday,98.879997
Georgia,Democratic,100.150002,1977_Carter,Jimmy Carter,S&P 500,4/12/1977,4/12,Tuesday,100.150002
Georgia,Democratic,100.160004,1977_Carter,Jimmy Carter,S&P 500,4/13/1977,4/13,Wednesday,100.160004
Georgia,Democratic,101,1977_Carter,Jimmy Carter,S&P 500,4/14/1977,4/14,Thursday,101
Georgia,Democratic,101.040001,1977_Carter,Jimmy Carter,S&P 500,4/15/1977,4/15,Friday,101.040001
Georgia,Democratic,100.540001,1977_Carter,Jimmy Carter,S&P 500,4/18/1977,4/18,Monday,100.540001
Georgia,Democratic,100.07,1977_Carter,Jimmy Carter,S&P 500,4/19/1977,4/19,Tuesday,100.07
Georgia,Democratic,100.400002,1977_Carter,Jimmy Carter,S&P 500,4/20/1977,4/20,Wednesday,100.400002
Georgia,Democratic,99.75,1977_Carter,Jimmy Carter,S&P 500,4/21/1977,4/21,Thursday,99.75
Georgia,Democratic,98.440002,1977_Carter,Jimmy Carter,S&P 500,4/22/1977,4/22,Friday,98.440002
Georgia,Democratic,97.150002,1977_Carter,Jimmy Carter,S&P 500,4/25/1977,4/25,Monday,97.150002
Georgia,Democratic,97.110001,1977_Carter,Jimmy Carter,S&P 500,4/26/1977,4/26,Tuesday,97.110001
Georgia,Democratic,97.959999,1977_Carter,Jimmy Carter,S&P 500,4/27/1977,4/27,Wednesday,97.959999
Georgia,Democratic,98.199997,1977_Carter,Jimmy Carter,S&P 500,4/28/1977,4/28,Thursday,98.199997
Georgia,Democratic,98.440002,1977_Carter,Jimmy Carter,S&P 500,4/29/1977,4/29,Friday,98.440002
California,Republican,970.98,1981_Reagan,Ronald Reagan,Dow Jones Index,1/19/1981,1/19,Monday,970.98
California,Republican,950.67,1981_Reagan,Ronald Reagan,Dow Jones Index,1/20/1981,1/20,Tuesday,950.67
California,Republican,946.24,1981_Reagan,Ronald Reagan,Dow Jones Index,1/21/1981,1/21,Wednesday,946.24
California,Republican,940.44,1981_Reagan,Ronald Reagan,Dow Jones Index,1/22/1981,1/22,Thursday,940.44
California,Republican,940.18,1981_Reagan,Ronald Reagan,Dow Jones Index,1/23/1981,1/23,Friday,940.18
California,Republican,938.9,1981_Reagan,Ronald Reagan,Dow Jones Index,1/26/1981,1/26,Monday,938.9
California,Republican,949.48,1981_Reagan,Ronald Reagan,Dow Jones Index,1/27/1981,1/27,Tuesday,949.48
California,Republican,942.57,1981_Reagan,Ronald Reagan,Dow Jones Index,1/28/1981,1/28,Wednesday,942.57
California,Republican,948.89,1981_Reagan,Ronald Reagan,Dow Jones Index,1/29/1981,1/29,Thursday,948.89
California,Republican,947.26,1981_Reagan,Ronald Reagan,Dow Jones Index,1/30/1981,1/30,Friday,947.26
California,Republican,932.25,1981_Reagan,Ronald Reagan,Dow Jones Index,2/2/1981,2/2,Monday,932.25
California,Republican,941.37,1981_Reagan,Ronald Reagan,Dow Jones Index,2/3/1981,2/3,Tuesday,941.37
California,Republican,941.97,1981_Reagan,Ronald Reagan,Dow Jones Index,2/4/1981,2/4,Wednesday,941.97
California,Republican,946.75,1981_Reagan,Ronald Reagan,Dow Jones Index,2/5/1981,2/5,Thursday,946.75
California,Republican,952.3,1981_Reagan,Ronald Reagan,Dow Jones Index,2/6/1981,2/6,Friday,952.3
California,Republican,947.18,1981_Reagan,Ronald Reagan,Dow Jones Index,2/9/1981,2/9,Monday,947.18
California,Republican,948.63,1981_Reagan,Ronald Reagan,Dow Jones Index,2/10/1981,2/10,Tuesday,948.63
California,Republican,942.48,1981_Reagan,Ronald Reagan,Dow Jones Index,2/11/1981,2/11,Wednesday,942.48
California,Republican,936.6,1981_Reagan,Ronald Reagan,Dow Jones Index,2/12/1981,2/12,Thursday,936.6
California,Republican,931.56,1981_Reagan,Ronald Reagan,Dow Jones Index,2/13/1981,2/13,Friday,931.56
California,Republican,939.67,1981_Reagan,Ronald Reagan,Dow Jones Index,2/17/1981,2/17,Tuesday,939.67
California,Republican,947.09,1981_Reagan,Ronald Reagan,Dow Jones Index,2/18/1981,2/18,Wednesday,947.09
California,Republican,933.35,1981_Reagan,Ronald Reagan,Dow Jones Index,2/19/1981,2/19,Thursday,933.35
California,Republican,936.08,1981_Reagan,Ronald Reagan,Dow Jones Index,2/20/1981,2/20,Friday,936.08
California,Republican,945.23,1981_Reagan,Ronald Reagan,Dow Jones Index,2/23/1981,2/23,Monday,945.23
California,Republican,946.1,1981_Reagan,Ronald Reagan,Dow Jones Index,2/24/1981,2/24,Tuesday,946.1
California,Republican,954.39,1981_Reagan,Ronald Reagan,Dow Jones Index,2/25/1981,2/25,Wednesday,954.39
