Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Sep 18, 2019;10:15 AM;-;1,080;3,119;4,489;-
Sep 18, 2019;10:30 AM;-;1,075;3,166;4,768;-
Sep 18, 2019;10:45 AM;-;1,069;3,228;5,013;-
Sep 18, 2019;11:00 AM;89,536;1,063;3,287;5,226;50,137
Sep 18, 2019;11:15 AM;-;1,059;3,329;5,394;-
Sep 18, 2019;11:30 AM;-;1,055;3,371;5,522;-
Sep 18, 2019;11:45 AM;-;1,051;3,411;5,632;-
Sep 18, 2019;12:00 PM;90,898;1,046;3,453;5,712;49,597
Sep 18, 2019;12:15 PM;-;1,040;3,489;5,771;-
Sep 18, 2019;12:30 PM;-;1,033;3,526;5,811;-
Sep 18, 2019;12:45 PM;-;1,026;3,560;5,837;-
Sep 18, 2019;1:00 PM;89,950;1,020;3,593;5,834;48,158
Sep 18, 2019;1:15 PM;-;1,018;3,635;5,814;-
Sep 18, 2019;1:30 PM;-;1,016;3,678;5,764;-
Sep 18, 2019;1:45 PM;-;1,015;3,723;5,683;-
Sep 18, 2019;2:00 PM;87,977;1,015;3,767;5,573;47,184
Sep 18, 2019;2:15 PM;-;1,018;3,805;5,447;-
Sep 18, 2019;2:30 PM;-;1,021;3,844;5,295;-
Sep 18, 2019;2:45 PM;-;1,023;3,867;5,121;-
Sep 18, 2019;3:00 PM;84,806;1,027;3,890;4,916;46,932
Sep 18, 2019;3:15 PM;-;1,029;3,895;4,681;-
Sep 18, 2019;3:30 PM;-;1,030;3,901;4,419;-
Sep 18, 2019;3:45 PM;-;1,033;3,920;4,136;-
Sep 18, 2019;4:00 PM;80,360;1,072;3,939;3,837;47,003
Sep 18, 2019;4:15 PM;-;1,075;3,930;3,519;-
Sep 18, 2019;4:30 PM;-;1,078;3,919;3,179;-
Sep 18, 2019;4:45 PM;-;1,081;3,907;2,822;-
Sep 18, 2019;5:00 PM;75,546;1,083;3,892;2,459;48,455
Sep 18, 2019;5:15 PM;-;1,080;3,827;2,090;-
Sep 18, 2019;5:30 PM;-;1,078;3,760;1,710;-
Sep 18, 2019;5:45 PM;-;1,075;3,691;1,349;-
Sep 18, 2019;6:00 PM;69,882;1,071;3,620;1,013;49,279
Sep 18, 2019;6:15 PM;-;1,072;3,526;703;-
Sep 18, 2019;6:30 PM;-;1,071;3,434;455;-
Sep 18, 2019;6:45 PM;-;1,070;3,342;228;-
Sep 18, 2019;7:00 PM;66,219;1,069;3,252;100;49,233
Sep 18, 2019;7:15 PM;-;1,065;3,183;43;-
Sep 18, 2019;7:30 PM;-;1,059;3,114;1;-
Sep 18, 2019;7:45 PM;-;1,054;3,048;0;-
Sep 18, 2019;8:00 PM;64,762;1,049;2,983;0;48,794
Sep 18, 2019;8:15 PM;-;1,041;2,950;0;-
Sep 18, 2019;8:30 PM;-;1,050;2,944;0;-
Sep 18, 2019;8:45 PM;-;1,041;2,911;0;-
Sep 18, 2019;9:00 PM;62,885;1,031;2,880;0;47,460
Sep 18, 2019;9:15 PM;-;1,021;2,853;0;-
Sep 18, 2019;9:30 PM;-;1,012;2,827;0;-
Sep 18, 2019;9:45 PM;-;1,003;2,800;0;-
Sep 18, 2019;10:00 PM;60,527;999;2,750;0;45,623
Sep 18, 2019;10:15 PM;-;985;2,723;0;-
Sep 18, 2019;10:30 PM;-;1,003;2,742;0;-
Sep 18, 2019;10:45 PM;-;991;2,712;0;-
Sep 18, 2019;11:00 PM;57,140;978;2,685;0;42,770
Sep 18, 2019;11:15 PM;-;957;2,658;0;-
Sep 18, 2019;11:30 PM;-;938;2,631;0;-
Sep 18, 2019;11:45 PM;-;919;2,604;0;-
Sep 19, 2019;12:00 AM;55,664;812;2,642;0;42,184
Sep 19, 2019;12:15 AM;-;789;2,610;0;-
Sep 19, 2019;12:30 AM;-;765;2,577;0;-
Sep 19, 2019;12:45 AM;-;742;2,544;0;-
Sep 19, 2019;1:00 AM;52,544;721;2,511;0;39,856
Sep 19, 2019;1:15 AM;-;707;2,485;0;-
Sep 19, 2019;1:30 AM;-;692;2,460;0;-
Sep 19, 2019;1:45 AM;-;679;2,434;0;-
Sep 19, 2019;2:00 AM;50,768;663;2,409;0;38,693
Sep 19, 2019;2:15 AM;-;647;2,391;0;-
Sep 19, 2019;2:30 AM;-;631;2,371;0;-
Sep 19, 2019;2:45 AM;-;614;2,350;0;-
Sep 19, 2019;3:00 AM;50,172;600;2,310;0;38,717
Sep 19, 2019;3:15 AM;-;589;2,290;0;-
Sep 19, 2019;3:30 AM;-;578;2,270;0;-
Sep 19, 2019;3:45 AM;-;567;2,252;0;-
Sep 19, 2019;4:00 AM;51,140;556;2,234;0;40,139
Sep 19, 2019;4:15 AM;-;544;2,219;0;-
Sep 19, 2019;4:30 AM;-;534;2,204;0;-
Sep 19, 2019;4:45 AM;-;523;2,189;0;-
Sep 19, 2019;5:00 AM;53,927;512;2,172;0;43,381
Sep 19, 2019;5:15 AM;-;504;2,149;0;-
Sep 19, 2019;5:30 AM;-;495;2,125;0;-
Sep 19, 2019;5:45 AM;-;487;2,103;0;-
Sep 19, 2019;6:00 AM;57,780;479;2,092;0;47,663
Sep 19, 2019;6:15 AM;-;476;2,067;0;-
Sep 19, 2019;6:30 AM;-;472;2,042;0;-
Sep 19, 2019;6:45 AM;-;469;2,017;5;-
Sep 19, 2019;7:00 AM;61,756;462;1,990;76;50,825
Sep 19, 2019;7:15 AM;-;453;1,946;187;-
Sep 19, 2019;7:30 AM;-;444;1,901;433;-
Sep 19, 2019;7:45 AM;-;434;1,854;752;-
Sep 19, 2019;8:00 AM;68,771;426;1,801;1,106;53,820
Sep 19, 2019;8:15 AM;-;413;1,692;1,484;-
Sep 19, 2019;8:30 AM;-;398;1,582;1,896;-
Sep 19, 2019;8:45 AM;-;386;1,454;2,314;-
Sep 19, 2019;9:00 AM;76,010;372;1,340;2,738;56,198
Sep 19, 2019;9:15 AM;-;360;1,282;3,154;-
Sep 19, 2019;9:30 AM;-;348;1,225;3,557;-
Sep 19, 2019;9:45 AM;-;335;1,170;3,932;-
Sep 19, 2019;10:00 AM;82,454;322;1,122;4,283;57,754
Sep 19, 2019;10:15 AM;-;310;1,136;4,605;-
Sep 19, 2019;10:30 AM;-;299;1,150;4,892;-
Sep 19, 2019;10:45 AM;-;288;1,145;5,148;-
Sep 19, 2019;11:00 AM;86,891;277;1,138;5,370;58,819
Sep 19, 2019;11:15 AM;-;267;1,143;5,553;-
Sep 19, 2019;11:30 AM;-;257;1,148;5,698;-
Sep 19, 2019;11:45 AM;-;248;1,156;5,819;-
Sep 19, 2019;12:00 PM;88,122;240;1,163;5,912;58,677
Sep 19, 2019;12:15 PM;-;232;1,151;5,973;-
Sep 19, 2019;12:30 PM;-;225;1,139;6,018;-
Sep 19, 2019;12:45 PM;-;217;1,134;6,042;-
Sep 19, 2019;1:00 PM;87,155;211;1,128;6,039;57,937
Sep 19, 2019;1:15 PM;-;203;1,131;6,015;-
Sep 19, 2019;1:30 PM;-;196;1,134;5,960;-
Sep 19, 2019;1:45 PM;-;189;1,134;5,880;-
Sep 19, 2019;2:00 PM;84,329;183;1,136;5,769;56,768
Sep 19, 2019;2:15 PM;-;184;1,154;5,643;-
Sep 19, 2019;2:30 PM;-;184;1,173;5,478;-
Sep 19, 2019;2:45 PM;-;186;1,186;5,288;-
Sep 19, 2019;3:00 PM;80,428;186;1,200;5,075;56,020
Sep 19, 2019;3:15 PM;-;188;1,216;4,836;-
Sep 19, 2019;3:30 PM;-;189;1,232;4,569;-
Sep 19, 2019;3:45 PM;-;190;1,246;4,284;-
Sep 19, 2019;4:00 PM;74,311;191;1,259;3,976;54,582
Sep 19, 2019;4:15 PM;-;195;1,272;3,648;-
Sep 19, 2019;4:30 PM;-;199;1,286;3,293;-
Sep 19, 2019;4:45 PM;-;201;1,290;2,921;-
Sep 19, 2019;5:00 PM;67,005;204;1,292;2,538;53,300
Sep 19, 2019;5:15 PM;-;207;1,273;2,151;-
Sep 19, 2019;5:30 PM;-;211;1,254;1,749;-
Sep 19, 2019;5:45 PM;-;214;1,244;1,368;-
Sep 19, 2019;6:00 PM;61,003;217;1,234;1,013;52,946
Sep 19, 2019;6:15 PM;-;216;1,221;687;-
Sep 19, 2019;6:30 PM;-;215;1,207;427;-
Sep 19, 2019;6:45 PM;-;215;1,192;215;-
Sep 19, 2019;7:00 PM;58,476;214;1,180;87;52,796
Sep 19, 2019;7:15 PM;-;212;1,181;23;-
Sep 19, 2019;7:30 PM;-;210;1,182;0;-
Sep 19, 2019;7:45 PM;-;208;1,184;0;-
Sep 19, 2019;8:00 PM;58,084;207;1,189;0;52,484
Sep 19, 2019;8:15 PM;-;202;1,196;0;-
Sep 19, 2019;8:30 PM;-;197;1,204;0;-
Sep 19, 2019;8:45 PM;-;192;1,214;0;-
Sep 19, 2019;9:00 PM;57,795;188;1,220;0;52,203
Sep 19, 2019;9:15 PM;-;182;1,219;0;-
Sep 19, 2019;9:30 PM;-;176;1,219;0;-
Sep 19, 2019;9:45 PM;-;170;1,219;0;-
Sep 19, 2019;10:00 PM;55,594;164;1,220;0;50,069
Sep 19, 2019;10:15 PM;-;157;1,226;0;-
Sep 19, 2019;10:30 PM;-;151;1,230;0;-
Sep 19, 2019;10:45 PM;-;144;1,235;0;-
Sep 19, 2019;11:00 PM;52,165;138;1,241;0;46,742
Sep 19, 2019;11:15 PM;-;133;1,230;0;-
Sep 19, 2019;11:30 PM;-;129;1,219;0;-
Sep 19, 2019;11:45 PM;-;125;1,208;0;-
Sep 20, 2019;12:00 AM;50,227;105;1,186;0;45,133
Sep 20, 2019;12:15 AM;-;106;1,174;0;-
Sep 20, 2019;12:30 AM;-;107;1,161;0;-
Sep 20, 2019;12:45 AM;-;108;1,147;0;-
Sep 20, 2019;1:00 AM;47,980;110;1,133;0;43,082
Sep 20, 2019;1:15 AM;-;112;1,119;0;-
Sep 20, 2019;1:30 AM;-;113;1,105;0;-
Sep 20, 2019;1:45 AM;-;116;1,092;0;-
Sep 20, 2019;2:00 AM;47,563;119;1,075;0;42,816
Sep 20, 2019;2:15 AM;-;126;1,063;0;-
Sep 20, 2019;2:30 AM;-;133;1,051;0;-
Sep 20, 2019;2:45 AM;-;141;1,039;0;-
Sep 20, 2019;3:00 AM;47,597;148;1,016;0;42,967
Sep 20, 2019;3:15 AM;-;152;1,008;0;-
Sep 20, 2019;3:30 AM;-;155;1,001;0;-
Sep 20, 2019;3:45 AM;-;158;994;0;-
Sep 20, 2019;4:00 AM;48,137;163;985;0;43,508
Sep 20, 2019;4:15 AM;-;171;984;0;-
Sep 20, 2019;4:30 AM;-;179;982;0;-
Sep 20, 2019;4:45 AM;-;186;980;0;-
Sep 20, 2019;5:00 AM;49,918;193;981;0;45,164
Sep 20, 2019;5:15 AM;-;201;982;0;-
Sep 20, 2019;5:30 AM;-;207;987;0;-
Sep 20, 2019;5:45 AM;-;215;990;0;-
Sep 20, 2019;6:00 AM;55,423;223;994;0;50,459
Sep 20, 2019;6:15 AM;-;232;1,001;0;-
Sep 20, 2019;6:30 AM;-;242;1,006;0;-
Sep 20, 2019;6:45 AM;-;252;1,011;3;-
Sep 20, 2019;7:00 AM;58,767;262;1,015;51;52,390
Sep 20, 2019;7:15 AM;-;269;1,018;153;-
Sep 20, 2019;7:30 AM;-;275;1,022;361;-
Sep 20, 2019;7:45 AM;-;283;1,025;645;-
Sep 20, 2019;8:00 AM;65,789;288;1,025;956;54,892
Sep 20, 2019;8:15 AM;-;287;986;1,279;-
Sep 20, 2019;8:30 AM;-;286;948;1,642;-
Sep 20, 2019;8:45 AM;-;285;899;2,017;-
Sep 20, 2019;9:00 AM;73,074;284;853;2,394;56,958
Sep 20, 2019;9:15 AM;-;282;815;2,769;-
Sep 20, 2019;9:30 AM;-;280;781;3,138;-
Sep 20, 2019;9:45 AM;-;277;746;3,497;-
Sep 20, 2019;10:00 AM;79,214;276;714;3,830;58,235
Sep 20, 2019;10:15 AM;-;274;701;4,143;-
Sep 20, 2019;10:30 AM;-;272;687;4,432;-
Sep 20, 2019;10:45 AM;-;269;683;4,701;-
Sep 20, 2019;11:00 AM;82,736;266;678;4,936;58,038
Sep 20, 2019;11:15 AM;-;265;695;5,141;-
Sep 20, 2019;11:30 AM;-;264;712;5,302;-
Sep 20, 2019;11:45 AM;-;262;727;5,451;-
Sep 20, 2019;12:00 PM;83,724;262;738;5,572;56,900
Sep 20, 2019;12:15 PM;-;266;743;5,670;-
Sep 20, 2019;12:30 PM;-;270;746;5,740;-
Sep 20, 2019;12:45 PM;-;273;751;5,795;-
Sep 20, 2019;1:00 PM;83,207;276;757;5,817;55,901
Sep 20, 2019;1:15 PM;-;277;766;5,812;-
Sep 20, 2019;1:30 PM;-;280;776;5,771;-
Sep 20, 2019;1:45 PM;-;283;785;5,708;-
Sep 20, 2019;2:00 PM;80,435;285;795;5,613;54,460
Sep 20, 2019;2:15 PM;-;288;795;5,499;-
Sep 20, 2019;2:30 PM;-;290;796;5,351;-
Sep 20, 2019;2:45 PM;-;291;798;5,175;-
Sep 20, 2019;3:00 PM;75,871;294;797;4,969;53,143
Sep 20, 2019;3:15 PM;-;291;799;4,736;-
Sep 20, 2019;3:30 PM;-;290;800;4,472;-
Sep 20, 2019;3:45 PM;-;287;803;4,190;-
Sep 20, 2019;4:00 PM;69,777;285;806;3,882;51,999
Sep 20, 2019;4:15 PM;-;281;806;3,553;-
Sep 20, 2019;4:30 PM;-;277;808;3,190;-
Sep 20, 2019;4:45 PM;-;273;808;2,813;-
Sep 20, 2019;5:00 PM;64,955;269;808;2,427;53,266
Sep 20, 2019;5:15 PM;-;263;813;2,040;-
Sep 20, 2019;5:30 PM;-;257;816;1,649;-
Sep 20, 2019;5:45 PM;-;251;819;1,279;-
Sep 20, 2019;6:00 PM;58,416;245;823;938;51,959
Sep 20, 2019;6:15 PM;-;236;842;622;-
Sep 20, 2019;6:30 PM;-;226;862;381;-
Sep 20, 2019;6:45 PM;-;218;879;188;-
Sep 20, 2019;7:00 PM;56,090;209;900;77;51,432
Sep 20, 2019;7:15 PM;-;202;928;20;-
Sep 20, 2019;7:30 PM;-;194;956;0;-
Sep 20, 2019;7:45 PM;-;187;986;0;-
Sep 20, 2019;8:00 PM;56,905;180;1,017;0;51,958
Sep 20, 2019;8:15 PM;-;176;1,046;0;-
Sep 20, 2019;8:30 PM;-;173;1,078;0;-
Sep 20, 2019;8:45 PM;-;168;1,110;0;-
Sep 20, 2019;9:00 PM;55,922;165;1,141;0;50,520
Sep 20, 2019;9:15 PM;-;166;1,170;0;-
Sep 20, 2019;9:30 PM;-;165;1,201;0;-
Sep 20, 2019;9:45 PM;-;166;1,230;0;-
Sep 20, 2019;10:00 PM;53,886;166;1,258;0;48,032
Sep 20, 2019;10:15 PM;-;165;1,286;0;-
Sep 20, 2019;10:30 PM;-;164;1,313;0;-
Sep 20, 2019;10:45 PM;-;163;1,340;0;-
Sep 20, 2019;11:00 PM;52,042;161;1,367;0;45,864
Sep 20, 2019;11:15 PM;-;163;1,376;0;-
Sep 20, 2019;11:30 PM;-;164;1,386;0;-
Sep 20, 2019;11:45 PM;-;167;1,395;0;-
Sep 21, 2019;12:00 AM;47,909;166;1,532;0;41,075
Sep 21, 2019;12:15 AM;-;163;1,543;0;-
Sep 21, 2019;12:30 AM;-;159;1,553;0;-
Sep 21, 2019;12:45 AM;-;156;1,563;0;-
Sep 21, 2019;1:00 AM;45,300;153;1,571;0;38,338
Sep 21, 2019;1:15 AM;-;151;1,584;0;-
Sep 21, 2019;1:30 AM;-;149;1,598;0;-
Sep 21, 2019;1:45 AM;-;147;1,609;0;-
Sep 21, 2019;2:00 AM;44,029;145;1,616;0;37,057
Sep 21, 2019;2:15 AM;-;142;1,607;0;-
Sep 21, 2019;2:30 AM;-;139;1,597;0;-
Sep 21, 2019;2:45 AM;-;136;1,589;0;-
Sep 21, 2019;3:00 AM;44,714;133;1,560;0;38,022
Sep 21, 2019;3:15 AM;-;131;1,548;0;-
Sep 21, 2019;3:30 AM;-;128;1,538;0;-
Sep 21, 2019;3:45 AM;-;127;1,527;0;-
Sep 21, 2019;4:00 AM;44,667;124;1,519;0;38,165
Sep 21, 2019;4:15 AM;-;122;1,510;0;-
Sep 21, 2019;4:30 AM;-;119;1,502;0;-
Sep 21, 2019;4:45 AM;-;117;1,490;0;-
Sep 21, 2019;5:00 AM;44,650;115;1,481;0;38,357
Sep 21, 2019;5:15 AM;-;112;1,469;0;-
Sep 21, 2019;5:30 AM;-;109;1,458;0;-
Sep 21, 2019;5:45 AM;-;106;1,446;0;-
Sep 21, 2019;6:00 AM;45,134;102;1,436;0;39,057
Sep 21, 2019;6:15 AM;-;98;1,428;0;-
Sep 21, 2019;6:30 AM;-;95;1,418;0;-
Sep 21, 2019;6:45 AM;-;91;1,409;2;-
Sep 21, 2019;7:00 AM;47,771;87;1,396;48;40,680
Sep 21, 2019;7:15 AM;-;84;1,383;155;-
Sep 21, 2019;7:30 AM;-;81;1,369;372;-
Sep 21, 2019;7:45 AM;-;79;1,354;684;-
Sep 21, 2019;8:00 AM;54,283;76;1,333;1,035;42,514
Sep 21, 2019;8:15 AM;-;74;1,269;1,409;-
Sep 21, 2019;8:30 AM;-;71;1,206;1,828;-
Sep 21, 2019;8:45 AM;-;69;1,134;2,265;-
Sep 21, 2019;9:00 AM;62,104;67;1,064;2,712;44,541
Sep 21, 2019;9:15 AM;-;66;993;3,154;-
Sep 21, 2019;9:30 AM;-;64;925;3,589;-
Sep 21, 2019;9:45 AM;-;63;857;4,012;-
Sep 21, 2019;10:00 AM;69,425;63;794;4,407;46,517
Sep 21, 2019;10:15 AM;-;62;757;4,773;-
Sep 21, 2019;10:30 AM;-;62;719;5,108;-
Sep 21, 2019;10:45 AM;-;63;687;5,414;-
Sep 21, 2019;11:00 AM;73,841;63;657;5,690;46,950
Sep 21, 2019;11:15 AM;-;64;649;5,932;-
Sep 21, 2019;11:30 AM;-;66;641;6,128;-
Sep 21, 2019;11:45 AM;-;68;632;6,303;-
Sep 21, 2019;12:00 PM;76,198;69;625;6,449;47,083
Sep 21, 2019;12:15 PM;-;70;620;6,564;-
Sep 21, 2019;12:30 PM;-;71;615;6,647;-
Sep 21, 2019;12:45 PM;-;72;606;6,707;-
Sep 21, 2019;1:00 PM;75,625;74;599;6,736;46,176
Sep 21, 2019;1:15 PM;-;75;596;6,731;-
Sep 21, 2019;1:30 PM;-;77;592;6,687;-
Sep 21, 2019;1:45 PM;-;79;587;6,619;-
Sep 21, 2019;2:00 PM;72,005;82;581;6,523;44,101
Sep 21, 2019;2:15 PM;-;89;590;6,395;-
Sep 21, 2019;2:30 PM;-;96;599;6,220;-
Sep 21, 2019;2:45 PM;-;103;608;6,022;-
Sep 21, 2019;3:00 PM;68,234;110;618;5,791;43,721
Sep 21, 2019;3:15 PM;-;120;635;5,525;-
Sep 21, 2019;3:30 PM;-;131;652;5,223;-
Sep 21, 2019;3:45 PM;-;141;670;4,898;-
Sep 21, 2019;4:00 PM;61,445;153;688;4,541;42,150
Sep 21, 2019;4:15 PM;-;167;713;4,152;-
Sep 21, 2019;4:30 PM;-;182;737;3,723;-
Sep 21, 2019;4:45 PM;-;197;760;3,283;-
Sep 21, 2019;5:00 PM;56,391;214;782;2,824;43,480
Sep 21, 2019;5:15 PM;-;229;836;2,361;-
Sep 21, 2019;5:30 PM;-;244;885;1,888;-
Sep 21, 2019;5:45 PM;-;260;938;1,453;-
Sep 21, 2019;6:00 PM;52,928;275;994;1,053;44,847
Sep 21, 2019;6:15 PM;-;294;1,079;695;-
Sep 21, 2019;6:30 PM;-;312;1,166;424;-
Sep 21, 2019;6:45 PM;-;330;1,258;203;-
Sep 21, 2019;7:00 PM;52,511;347;1,360;84;44,692
Sep 21, 2019;7:15 PM;-;363;1,491;19;-
Sep 21, 2019;7:30 PM;-;380;1,624;0;-
Sep 21, 2019;7:45 PM;-;396;1,756;0;-
Sep 21, 2019;8:00 PM;54,455;411;1,886;0;44,661
Sep 21, 2019;8:15 PM;-;424;1,976;0;-
Sep 21, 2019;8:30 PM;-;437;2,065;0;-
Sep 21, 2019;8:45 PM;-;449;2,148;0;-
Sep 21, 2019;9:00 PM;53,252;461;2,223;0;42,124
Sep 21, 2019;9:15 PM;-;468;2,281;0;-
Sep 21, 2019;9:30 PM;-;475;2,340;0;-
Sep 21, 2019;9:45 PM;-;482;2,401;0;-
Sep 21, 2019;10:00 PM;53,508;489;2,453;0;41,507
Sep 21, 2019;10:15 PM;-;497;2,484;0;-
Sep 21, 2019;10:30 PM;-;506;2,513;0;-
Sep 21, 2019;10:45 PM;-;514;2,545;0;-
Sep 21, 2019;11:00 PM;51,398;519;2,579;0;39,087
Sep 21, 2019;11:15 PM;-;517;2,568;0;-
Sep 21, 2019;11:30 PM;-;515;2,556;0;-
Sep 21, 2019;11:45 PM;-;513;2,545;0;-
Sep 22, 2019;12:00 AM;48,794;556;2,807;0;35,526
Sep 22, 2019;12:15 AM;-;558;2,775;0;-
Sep 22, 2019;12:30 AM;-;559;2,743;0;-
Sep 22, 2019;12:45 AM;-;561;2,709;0;-
Sep 22, 2019;1:00 AM;47,324;560;2,678;0;34,553
Sep 22, 2019;1:15 AM;-;556;2,650;0;-
Sep 22, 2019;1:30 AM;-;551;2,623;0;-
Sep 22, 2019;1:45 AM;-;546;2,607;0;-
Sep 22, 2019;2:00 AM;45,874;542;2,589;0;33,587
Sep 22, 2019;2:15 AM;-;534;2,553;0;-
Sep 22, 2019;2:30 AM;-;528;2,516;0;-
Sep 22, 2019;2:45 AM;-;521;2,504;0;-
Sep 22, 2019;3:00 AM;44,340;513;2,472;0;32,551
Sep 22, 2019;3:15 AM;-;500;2,462;0;-
Sep 22, 2019;3:30 AM;-;487;2,451;0;-
Sep 22, 2019;3:45 AM;-;476;2,430;0;-
Sep 22, 2019;4:00 AM;44,274;466;2,407;0;32,842
Sep 22, 2019;4:15 AM;-;457;2,404;0;-
Sep 22, 2019;4:30 AM;-;449;2,400;0;-
Sep 22, 2019;4:45 AM;-;442;2,407;0;-
Sep 22, 2019;5:00 AM;44,959;435;2,416;0;33,466
Sep 22, 2019;5:15 AM;-;431;2,434;0;-
Sep 22, 2019;5:30 AM;-;427;2,453;0;-
Sep 22, 2019;5:45 AM;-;424;2,474;0;-
Sep 22, 2019;6:00 AM;44,777;420;2,497;0;32,894
Sep 22, 2019;6:15 AM;-;421;2,533;0;-
Sep 22, 2019;6:30 AM;-;420;2,570;0;-
Sep 22, 2019;6:45 AM;-;420;2,601;2;-
Sep 22, 2019;7:00 AM;47,910;420;2,629;51;34,421
Sep 22, 2019;7:15 AM;-;419;2,651;152;-
Sep 22, 2019;7:30 AM;-;419;2,672;352;-
Sep 22, 2019;7:45 AM;-;419;2,652;656;-
Sep 22, 2019;8:00 AM;53,669;417;2,610;990;36,041
Sep 22, 2019;8:15 AM;-;416;2,509;1,344;-
Sep 22, 2019;8:30 AM;-;416;2,404;1,747;-
Sep 22, 2019;8:45 AM;-;416;2,199;2,161;-
Sep 22, 2019;9:00 AM;60,600;415;1,997;2,580;39,826
Sep 22, 2019;9:15 AM;-;412;1,711;2,996;-
Sep 22, 2019;9:30 AM;-;410;1,445;3,411;-
Sep 22, 2019;9:45 AM;-;407;1,186;3,806;-
Sep 22, 2019;10:00 AM;65,877;402;964;4,169;42,167
Sep 22, 2019;10:15 AM;-;396;918;4,497;-
Sep 22, 2019;10:30 AM;-;391;868;4,797;-
Sep 22, 2019;10:45 AM;-;384;852;5,072;-
Sep 22, 2019;11:00 AM;71,325;379;826;5,317;44,033
Sep 22, 2019;11:15 AM;-;376;852;5,524;-
Sep 22, 2019;11:30 AM;-;372;878;5,685;-
Sep 22, 2019;11:45 AM;-;368;897;5,821;-
Sep 22, 2019;12:00 PM;73,039;366;917;5,929;43,751
Sep 22, 2019;12:15 PM;-;368;941;6,003;-
Sep 22, 2019;12:30 PM;-;368;968;6,038;-
Sep 22, 2019;12:45 PM;-;369;976;6,046;-
Sep 22, 2019;1:00 PM;70,903;372;984;6,025;41,748
Sep 22, 2019;1:15 PM;-;379;998;5,966;-
Sep 22, 2019;1:30 PM;-;385;1,012;5,871;-
Sep 22, 2019;1:45 PM;-;392;1,019;5,754;-
Sep 22, 2019;2:00 PM;67,379;400;1,027;5,611;40,142
Sep 22, 2019;2:15 PM;-;416;1,051;5,439;-
Sep 22, 2019;2:30 PM;-;433;1,074;5,235;-
Sep 22, 2019;2:45 PM;-;450;1,093;5,008;-
Sep 22, 2019;3:00 PM;62,452;467;1,110;4,760;38,565
Sep 22, 2019;3:15 PM;-;485;1,133;4,494;-
Sep 22, 2019;3:30 PM;-;502;1,155;4,202;-
Sep 22, 2019;3:45 PM;-;520;1,164;3,896;-
Sep 22, 2019;4:00 PM;57,232;536;1,175;3,567;38,176
Sep 22, 2019;4:15 PM;-;552;1,179;3,218;-
Sep 22, 2019;4:30 PM;-;566;1,183;2,845;-
Sep 22, 2019;4:45 PM;-;581;1,185;2,472;-
Sep 22, 2019;5:00 PM;54,303;601;1,205;2,096;40,383
Sep 22, 2019;5:15 PM;-;617;1,260;1,729;-
Sep 22, 2019;5:30 PM;-;634;1,312;1,371;-
Sep 22, 2019;5:45 PM;-;650;1,401;1,045;-
Sep 22, 2019;6:00 PM;52,436;666;1,498;747;41,169
Sep 22, 2019;6:15 PM;-;681;1,644;470;-
Sep 22, 2019;6:30 PM;-;695;1,794;276;-
Sep 22, 2019;6:45 PM;-;711;1,959;127;-
Sep 22, 2019;7:00 PM;55,404;725;2,130;53;42,868
Sep 22, 2019;7:15 PM;-;740;2,292;13;-
Sep 22, 2019;7:30 PM;-;755;2,459;0;-
Sep 22, 2019;7:45 PM;-;770;2,599;0;-
Sep 22, 2019;8:00 PM;56,189;784;2,736;0;41,627
Sep 22, 2019;8:15 PM;-;793;2,812;0;-
Sep 22, 2019;8:30 PM;-;802;2,889;0;-
Sep 22, 2019;8:45 PM;-;810;2,936;0;-
Sep 22, 2019;9:00 PM;55,411;819;2,979;0;40,054
Sep 22, 2019;9:15 PM;-;824;3,003;0;-
Sep 22, 2019;9:30 PM;-;829;3,028;0;-
Sep 22, 2019;9:45 PM;-;834;3,043;0;-
Sep 22, 2019;10:00 PM;55,132;838;3,051;0;39,625
Sep 22, 2019;10:15 PM;-;841;3,041;0;-
Sep 22, 2019;10:30 PM;-;845;3,030;0;-
Sep 22, 2019;10:45 PM;-;848;3,014;0;-
Sep 22, 2019;11:00 PM;52,150;850;2,998;0;37,062
Sep 22, 2019;11:15 PM;-;840;2,958;0;-
Sep 22, 2019;11:30 PM;-;832;2,917;0;-
Sep 22, 2019;11:45 PM;-;823;2,870;0;-
Sep 23, 2019;12:00 AM;49,452;874;2,540;0;36,164
Sep 23, 2019;12:15 AM;-;859;2,494;0;-
Sep 23, 2019;12:30 AM;-;844;2,448;0;-
Sep 23, 2019;12:45 AM;-;830;2,400;0;-
Sep 23, 2019;1:00 AM;46,937;809;2,361;0;34,602
Sep 23, 2019;1:15 AM;-;784;2,327;0;-
Sep 23, 2019;1:30 AM;-;757;2,297;0;-
Sep 23, 2019;1:45 AM;-;733;2,267;0;-
Sep 23, 2019;2:00 AM;46,044;712;2,235;0;34,474
Sep 23, 2019;2:15 AM;-;693;2,216;0;-
Sep 23, 2019;2:30 AM;-;674;2,198;0;-
Sep 23, 2019;2:45 AM;-;655;2,187;0;-
Sep 23, 2019;3:00 AM;45,523;639;2,163;0;34,328
Sep 23, 2019;3:15 AM;-;628;2,171;0;-
Sep 23, 2019;3:30 AM;-;619;2,178;0;-
Sep 23, 2019;3:45 AM;-;608;2,190;0;-
